code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,sum_click,final_result
FFF,2014J,689352,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,120,16,Withdrawn
FFF,2014J,689444,F,Scotland,A Level or Equivalent,40-50%,35-55,N,0,60,2538,Fail
FFF,2014J,689498,M,North Region,Lower Than A Level,0-10%,0-35,N,0,240,191,Withdrawn
FFF,2014J,689582,M,West Midlands Region,Lower Than A Level,50-60%,35-55,N,0,60,77,Withdrawn
FFF,2014J,689585,M,North Western Region,A Level or Equivalent,30-40%,35-55,Y,0,120,2,Withdrawn
FFF,2014J,689626,M,London Region,Lower Than A Level,10-20,0-35,N,0,120,145,Fail
FFF,2014J,689796,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,0,60,8713,Pass
FFF,2014J,689827,F,Ireland,A Level or Equivalent,,0-35,N,0,60,218,Withdrawn
FFF,2014J,689832,M,West Midlands Region,Lower Than A Level,40-50%,0-35,Y,0,60,2294,Pass
FFF,2014J,689855,M,South West Region,A Level or Equivalent,20-30%,0-35,N,0,150,3217,Distinction
FFF,2014J,689924,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,0,120,1702,Pass
FFF,2014J,689977,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,0,120,43,Withdrawn
FFF,2014J,690075,M,London Region,Lower Than A Level,20-30%,0-35,N,0,120,1789,Pass
FFF,2014J,690137,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,60,2,Withdrawn
FFF,2014J,690174,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,0,120,71,Withdrawn
FFF,2014J,690198,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,60,3860,Distinction
FFF,2014J,690296,M,South East Region,Lower Than A Level,60-70%,0-35,N,0,60,718,Withdrawn
FFF,2014J,690382,M,Scotland,HE Qualification,10-20,0-35,N,0,120,1706,Pass
FFF,2014J,690585,M,North Western Region,Lower Than A Level,80-90%,0-35,N,0,60,155,Fail
FFF,2014J,690628,M,Scotland,HE Qualification,70-80%,0-35,N,0,120,3443,Pass
FFF,2014J,690631,M,Scotland,A Level or Equivalent,40-50%,35-55,N,0,240,1,Withdrawn
FFF,2014J,690635,M,East Midlands Region,HE Qualification,60-70%,0-35,N,0,60,1320,Distinction
FFF,2014J,690656,M,London Region,Lower Than A Level,10-20,0-35,Y,0,150,167,Withdrawn
FFF,2014J,690687,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,N,0,180,3,Withdrawn
FFF,2014J,690746,F,Scotland,HE Qualification,80-90%,35-55,N,0,90,7083,Distinction
FFF,2014J,690832,M,Scotland,A Level or Equivalent,20-30%,35-55,N,0,120,3699,Fail
FFF,2014J,690872,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,0,120,3012,Pass
FFF,2014J,690962,M,South East Region,A Level or Equivalent,60-70%,0-35,N,0,180,428,Withdrawn
FFF,2014J,691056,M,North Western Region,Lower Than A Level,50-60%,0-35,N,0,180,22,Withdrawn
FFF,2014J,691177,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,120,3,Fail
FFF,2014J,691253,M,West Midlands Region,Lower Than A Level,60-70%,0-35,N,0,120,27,Withdrawn
FFF,2014J,691269,M,West Midlands Region,Lower Than A Level,90-100%,0-35,N,0,60,3280,Pass
FFF,2014J,691280,M,East Anglian Region,HE Qualification,90-100%,0-35,N,0,150,1645,Pass
FFF,2014J,691288,F,Scotland,Lower Than A Level,20-30%,35-55,N,0,120,29,Fail
FFF,2014J,691326,F,Scotland,Lower Than A Level,30-40%,0-35,N,0,90,5651,Fail
FFF,2014J,691375,M,Scotland,Lower Than A Level,0-10%,0-35,N,0,60,1099,Fail
FFF,2014J,691465,M,London Region,HE Qualification,30-40%,35-55,N,0,120,3140,Fail
FFF,2014J,691699,M,South Region,Lower Than A Level,80-90%,0-35,N,0,120,2350,Pass
FFF,2014J,691722,M,Scotland,HE Qualification,50-60%,0-35,N,0,120,5030,Distinction
FFF,2014J,691805,M,North Western Region,Lower Than A Level,50-60%,0-35,N,0,180,191,Withdrawn
FFF,2014J,691873,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,120,1919,Pass
FFF,2014J,691932,M,North Western Region,A Level or Equivalent,0-10%,35-55,N,0,120,4941,Pass
FFF,2014J,692010,F,South East Region,A Level or Equivalent,90-100%,35-55,N,0,120,5111,Pass
FFF,2014J,692097,F,East Midlands Region,HE Qualification,10-20,0-35,N,0,120,5313,Pass
FFF,2014J,692219,M,South Region,A Level or Equivalent,20-30%,0-35,N,0,90,266,Withdrawn
FFF,2014J,692220,M,North Western Region,Lower Than A Level,50-60%,0-35,N,0,60,2668,Pass
FFF,2014J,692297,M,South Region,Lower Than A Level,50-60%,35-55,Y,0,60,122,Fail
FFF,2014J,692301,M,Scotland,A Level or Equivalent,60-70%,0-35,N,0,90,1486,Pass
FFF,2014J,692334,M,Ireland,A Level or Equivalent,0-10%,0-35,N,0,60,4280,Pass
FFF,2014J,692454,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,0,90,3533,Pass
FFF,2014J,692612,M,London Region,A Level or Equivalent,10-20,35-55,N,0,90,5610,Pass
FFF,2014J,692632,M,South Region,A Level or Equivalent,10-20,0-35,N,0,60,692,Fail
FFF,2014J,692893,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,0,60,2646,Pass
FFF,2014J,692898,M,South West Region,A Level or Equivalent,10-20,0-35,N,0,60,21,Withdrawn
FFF,2014J,692946,M,South East Region,Lower Than A Level,70-80%,0-35,N,0,60,311,Fail
FFF,2014J,692962,M,West Midlands Region,HE Qualification,90-100%,0-35,N,0,60,4584,Pass
FFF,2014J,692968,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,60,2537,Pass
FFF,2014J,692976,M,North Region,A Level or Equivalent,0-10%,0-35,N,0,120,81,Withdrawn
FFF,2014J,693114,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,0,120,101,Withdrawn
FFF,2014J,693160,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,0,60,2080,Pass
FFF,2014J,693162,M,Wales,A Level or Equivalent,40-50%,35-55,N,0,60,5989,Distinction
FFF,2014J,693197,M,North Western Region,A Level or Equivalent,10-20,0-35,Y,0,120,1552,Pass
FFF,2014J,693236,M,North Region,HE Qualification,,0-35,N,0,120,3721,Pass
FFF,2014J,693246,M,London Region,Lower Than A Level,20-30%,35-55,N,0,120,21,Withdrawn
FFF,2014J,693345,F,Ireland,HE Qualification,,0-35,N,0,150,3611,Pass
FFF,2014J,693373,M,Ireland,A Level or Equivalent,90-100%,0-35,N,0,60,3265,Distinction
FFF,2014J,693448,M,North Region,Lower Than A Level,0-10%,35-55,N,0,120,31,Withdrawn
FFF,2014J,693497,M,South Region,HE Qualification,80-90%,0-35,N,0,60,3582,Pass
FFF,2014J,693519,M,North Region,HE Qualification,,0-35,N,0,90,1264,Pass
FFF,2014J,693573,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,0,60,919,Withdrawn
FFF,2014J,693628,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,N,0,120,3626,Pass
FFF,2014J,693629,M,London Region,A Level or Equivalent,80-90%,0-35,N,0,90,33,Fail
FFF,2014J,693764,M,North Region,Lower Than A Level,20-30%,35-55,N,0,120,970,Pass
FFF,2014J,693806,F,London Region,Lower Than A Level,30-40%,0-35,N,0,180,6330,Distinction
FFF,2014J,693812,M,Yorkshire Region,No Formal quals,0-10%,0-35,N,0,240,313,Withdrawn
FFF,2014J,693873,M,South West Region,HE Qualification,20-30%,0-35,N,0,180,1415,Fail
FFF,2014J,693903,M,South East Region,A Level or Equivalent,70-80%,0-35,N,0,60,2859,Distinction
FFF,2014J,693906,M,Scotland,A Level or Equivalent,70-80%,35-55,N,0,60,846,Withdrawn
FFF,2014J,693907,F,North Western Region,Lower Than A Level,0-10%,35-55,N,0,180,3990,Pass
FFF,2014J,694128,M,North Region,Lower Than A Level,,0-35,N,0,90,2359,Pass
FFF,2014J,694144,M,North Region,A Level or Equivalent,,35-55,N,0,60,2807,Distinction
FFF,2014J,694221,M,Scotland,Lower Than A Level,40-50%,0-35,N,0,60,989,Fail
FFF,2014J,694272,M,East Midlands Region,Lower Than A Level,40-50%,0-35,N,0,60,28,Withdrawn
FFF,2014J,694284,F,West Midlands Region,Lower Than A Level,80-90%,0-35,Y,0,120,1128,Withdrawn
FFF,2014J,694376,M,South West Region,A Level or Equivalent,80-90%,0-35,N,0,90,518,Fail
FFF,2014J,694428,M,South East Region,A Level or Equivalent,50-60%,0-35,N,0,60,2014,Pass
FFF,2014J,694456,M,South Region,HE Qualification,70-80%,0-35,N,0,60,1571,Pass
FFF,2014J,694464,M,West Midlands Region,Lower Than A Level,0-10%,0-35,Y,0,120,15,Withdrawn
FFF,2014J,694536,M,South East Region,A Level or Equivalent,60-70%,0-35,N,0,120,18,Withdrawn
FFF,2014J,694622,M,South East Region,A Level or Equivalent,10-20,0-35,Y,0,60,3922,Pass
FFF,2014J,694669,M,London Region,A Level or Equivalent,20-30%,0-35,Y,0,180,253,Withdrawn
FFF,2014J,694715,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,180,8,Withdrawn
FFF,2014J,694716,M,Ireland,HE Qualification,90-100%,0-35,N,0,90,4082,Pass
FFF,2014J,694827,M,North Region,HE Qualification,,0-35,N,0,60,2234,Pass
FFF,2014J,694836,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,60,2586,Pass
FFF,2014J,694848,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,0,120,3886,Distinction
FFF,2014J,695090,M,West Midlands Region,Lower Than A Level,20-30%,0-35,N,0,120,1536,Pass
FFF,2014J,695169,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,120,3055,Pass
FFF,2014J,695220,M,North Region,Lower Than A Level,,35-55,Y,0,180,307,Withdrawn
FFF,2014J,695250,M,North Region,A Level or Equivalent,10-20,35-55,N,0,120,1223,Withdrawn
FFF,2014J,695251,M,Ireland,HE Qualification,,0-35,N,0,60,602,Withdrawn
FFF,2014J,695369,F,North Western Region,Lower Than A Level,0-10%,0-35,N,0,120,472,Withdrawn
FFF,2014J,695380,M,North Western Region,Lower Than A Level,20-30%,35-55,N,0,120,188,Withdrawn
FFF,2014J,695471,M,South Region,Lower Than A Level,80-90%,0-35,N,0,60,2203,Pass
FFF,2014J,695485,M,South Region,Lower Than A Level,90-100%,35-55,Y,0,60,2034,Pass
FFF,2014J,695550,M,London Region,A Level or Equivalent,70-80%,0-35,N,0,90,705,Fail
FFF,2014J,695637,M,North Region,A Level or Equivalent,,35-55,N,0,120,2939,Distinction
FFF,2014J,695676,M,London Region,Lower Than A Level,50-60%,0-35,N,0,120,395,Withdrawn
FFF,2014J,695700,M,South West Region,A Level or Equivalent,70-80%,0-35,N,0,150,697,Fail
FFF,2014J,695729,M,London Region,Lower Than A Level,0-10%,35-55,N,0,60,8097,Pass
FFF,2014J,695748,M,London Region,A Level or Equivalent,0-10%,0-35,N,0,120,1204,Withdrawn
FFF,2014J,695803,M,South Region,HE Qualification,90-100%,35-55,N,0,60,3656,Pass
FFF,2014J,695825,M,North Region,Lower Than A Level,60-70%,0-35,N,0,60,2374,Withdrawn
FFF,2014J,695869,M,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,4519,Pass
FFF,2014J,695879,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,120,215,Withdrawn
FFF,2014J,695926,M,South West Region,Lower Than A Level,30-40%,0-35,N,0,120,1082,Fail
FFF,2014J,695964,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,120,155,Withdrawn
FFF,2014J,696039,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,0,60,1767,Fail
FFF,2014J,696043,F,South East Region,Lower Than A Level,60-70%,0-35,Y,0,120,2362,Distinction
FFF,2014J,696071,F,South West Region,Lower Than A Level,30-40%,0-35,Y,0,90,1506,Withdrawn
FFF,2014J,696082,M,South Region,A Level or Equivalent,,0-35,N,0,60,2966,Pass
FFF,2014J,696091,M,East Midlands Region,Lower Than A Level,20-30%,35-55,N,0,60,66,Withdrawn
FFF,2014J,696188,M,North Region,Lower Than A Level,,0-35,N,0,120,2111,Pass
FFF,2014J,696253,M,South West Region,Lower Than A Level,50-60%,0-35,Y,0,120,5,Withdrawn
FFF,2014J,696275,M,Ireland,Lower Than A Level,,35-55,N,0,60,7973,Distinction
FFF,2014J,696318,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,90,2732,Distinction
FFF,2014J,696329,M,Ireland,A Level or Equivalent,90-100%,0-35,N,0,120,5385,Distinction
FFF,2014J,696347,F,South East Region,Lower Than A Level,50-60%,0-35,N,0,60,6171,Pass
FFF,2014J,696364,M,Ireland,A Level or Equivalent,20-30%,0-35,N,0,60,2166,Pass
FFF,2014J,696410,M,London Region,Lower Than A Level,50-60%,35-55,N,0,120,311,Withdrawn
FFF,2014J,696456,M,Scotland,A Level or Equivalent,10-20,0-35,N,0,60,208,Fail
FFF,2014J,696583,M,South East Region,A Level or Equivalent,60-70%,0-35,Y,0,60,1674,Fail
FFF,2014J,696615,M,South Region,A Level or Equivalent,70-80%,0-35,N,0,60,395,Fail
FFF,2014J,696653,M,London Region,A Level or Equivalent,90-100%,0-35,N,0,90,822,Fail
FFF,2014J,696659,F,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,120,2268,Pass
FFF,2014J,696662,F,South West Region,A Level or Equivalent,60-70%,0-35,N,0,120,9567,Distinction
FFF,2014J,696666,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,120,1018,Fail
FFF,2014J,696671,F,London Region,A Level or Equivalent,0-10%,0-35,N,0,120,1700,Pass
FFF,2014J,696672,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,120,894,Pass
FFF,2014J,696674,M,London Region,A Level or Equivalent,90-100%,0-35,N,0,120,1812,Pass
FFF,2014J,696678,F,North Western Region,A Level or Equivalent,80-90%,0-35,N,0,120,2967,Pass
FFF,2014J,696729,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,60,4999,Pass
FFF,2014J,696943,F,North Western Region,A Level or Equivalent,0-10%,0-35,Y,0,120,147,Withdrawn
FFF,2014J,697027,M,South West Region,Lower Than A Level,30-40%,0-35,N,0,120,2908,Fail
FFF,2014J,697042,M,North Western Region,Lower Than A Level,20-30%,0-35,N,0,180,1512,Withdrawn
FFF,2014J,697114,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,0,60,1025,Pass
FFF,2014J,697160,M,South Region,Lower Than A Level,40-50%,0-35,N,0,90,160,Fail
FFF,2014J,697192,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,0,150,367,Withdrawn
FFF,2014J,697215,M,Yorkshire Region,Lower Than A Level,10-20,0-35,N,0,60,578,Withdrawn
FFF,2014J,697255,M,Scotland,Lower Than A Level,70-80%,35-55,N,0,60,4552,Pass
FFF,2014J,697299,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,60,203,Withdrawn
FFF,2014J,697438,M,North Western Region,Lower Than A Level,10-20,0-35,Y,0,60,2186,Withdrawn
FFF,2014J,697478,M,West Midlands Region,Lower Than A Level,20-30%,0-35,Y,0,60,2060,Pass
FFF,2014J,697529,M,North Region,A Level or Equivalent,0-10%,0-35,N,0,60,5,Withdrawn
FFF,2014J,697554,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,240,1,Withdrawn
FFF,2014J,697665,M,North Western Region,Lower Than A Level,90-100%,0-35,N,0,90,111,Withdrawn
FFF,2014J,697878,M,South Region,Lower Than A Level,50-60%,0-35,N,0,60,4376,Pass
FFF,2014J,697998,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,0,120,2193,Pass
FFF,2014J,698015,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,0,60,1414,Pass
FFF,2014J,698020,F,London Region,Lower Than A Level,20-30%,0-35,N,0,60,637,Withdrawn
FFF,2014J,698112,M,South West Region,A Level or Equivalent,70-80%,0-35,N,0,120,150,Withdrawn
FFF,2014J,698157,M,North Western Region,A Level or Equivalent,0-10%,0-35,Y,0,150,133,Fail
FFF,2014J,698193,M,North Western Region,Lower Than A Level,20-30%,0-35,N,0,90,325,Fail
FFF,2014J,698233,M,South West Region,Lower Than A Level,50-60%,0-35,N,0,150,5,Withdrawn
FFF,2014J,698278,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,150,1478,Withdrawn
FFF,2014J,698384,M,Scotland,Lower Than A Level,70-80%,0-35,N,0,60,4552,Pass
FFF,2014J,698407,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,0,60,112,Fail
FFF,2014J,698485,M,South Region,A Level or Equivalent,40-50%,0-35,Y,0,90,2787,Pass
FFF,2014J,698656,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,120,2700,Pass
FFF,2014J,698762,F,London Region,A Level or Equivalent,70-80%,35-55,N,0,120,439,Withdrawn
FFF,2014J,699126,M,South Region,Lower Than A Level,40-50%,0-35,N,0,90,1063,Pass
FFF,2014J,699127,M,London Region,Lower Than A Level,80-90%,0-35,N,0,90,1525,Fail
FFF,2014J,699128,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,90,2075,Pass
FFF,2014J,836614,M,South Region,HE Qualification,90-100%,55<=,N,0,60,1355,Fail
FFF,2014J,884652,M,Scotland,A Level or Equivalent,70-80%,35-55,Y,2,120,1051,Withdrawn
FFF,2014J,895524,M,South Region,HE Qualification,90-100%,55<=,N,0,90,9202,Distinction
FFF,2014J,900936,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,N,0,120,48,Withdrawn
FFF,2014J,1021350,M,London Region,Lower Than A Level,10-20,55<=,N,0,90,701,Fail
FFF,2014J,1042726,M,Scotland,A Level or Equivalent,30-40%,35-55,N,0,60,2151,Fail
FFF,2014J,1318759,M,Scotland,HE Qualification,50-60%,35-55,N,0,60,5080,Pass
FFF,2014J,1348205,M,East Anglian Region,HE Qualification,90-100%,35-55,N,0,60,8845,Distinction
FFF,2014J,1391717,M,Ireland,HE Qualification,0-10%,35-55,N,0,60,2101,Pass
FFF,2014J,1409532,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,N,0,120,1988,Fail
FFF,2014J,1413902,M,Ireland,Lower Than A Level,0-10%,35-55,N,0,120,4199,Fail
FFF,2014J,1424608,M,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,228,Withdrawn
FFF,2014J,1448966,M,South West Region,HE Qualification,50-60%,35-55,N,0,60,2106,Pass
FFF,2014J,1449171,M,Scotland,HE Qualification,,35-55,N,0,60,373,Withdrawn
FFF,2014J,1450604,M,North Region,A Level or Equivalent,70-80%,35-55,N,1,90,4611,Pass
FFF,2014J,1473878,M,Scotland,HE Qualification,30-40%,35-55,Y,0,120,2844,Pass
FFF,2014J,1477284,M,East Midlands Region,Lower Than A Level,40-50%,35-55,N,0,120,2096,Withdrawn
FFF,2014J,1501577,M,South West Region,A Level or Equivalent,70-80%,35-55,N,0,120,2824,Distinction
FFF,2014J,1514245,M,East Midlands Region,Lower Than A Level,0-10%,35-55,N,1,90,357,Withdrawn
FFF,2014J,1532711,M,London Region,A Level or Equivalent,10-20,35-55,Y,0,90,808,Withdrawn
FFF,2014J,1537796,M,South Region,A Level or Equivalent,90-100%,35-55,N,0,60,618,Withdrawn
FFF,2014J,1585671,F,London Region,Lower Than A Level,10-20,35-55,N,0,60,4568,Pass
FFF,2014J,1588621,M,North Western Region,A Level or Equivalent,0-10%,35-55,N,1,90,131,Withdrawn
FFF,2014J,1603549,M,London Region,HE Qualification,70-80%,35-55,N,0,60,2475,Pass
FFF,2014J,1631797,M,East Midlands Region,Lower Than A Level,70-80%,35-55,N,0,60,2178,Pass
FFF,2014J,1639699,M,South West Region,Lower Than A Level,40-50%,35-55,N,0,60,3035,Pass
FFF,2014J,1640680,M,South Region,A Level or Equivalent,80-90%,0-35,N,0,60,2751,Pass
FFF,2014J,1658963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,N,0,150,2058,Pass
FFF,2014J,1677677,F,London Region,Lower Than A Level,40-50%,35-55,N,0,60,4932,Pass
FFF,2014J,1683192,M,South East Region,A Level or Equivalent,20-30%,35-55,Y,1,60,325,Withdrawn
FFF,2014J,1722493,F,Scotland,HE Qualification,40-50%,35-55,N,0,60,7618,Fail
FFF,2014J,1733664,F,London Region,HE Qualification,10-20,35-55,N,0,60,6494,Fail
FFF,2014J,1745145,M,East Anglian Region,Lower Than A Level,30-40%,35-55,Y,0,60,118,Withdrawn
FFF,2014J,1752994,M,North Region,A Level or Equivalent,,35-55,Y,0,60,3663,Pass
FFF,2014J,1755594,M,South East Region,Post Graduate Qualification,40-50%,35-55,N,0,190,4003,Distinction
FFF,2014J,1765045,F,South Region,A Level or Equivalent,10-20,35-55,N,0,120,351,Withdrawn
FFF,2014J,1766102,M,South East Region,A Level or Equivalent,40-50%,35-55,N,0,120,355,Fail
FFF,2014J,1771775,M,Scotland,HE Qualification,30-40%,35-55,N,0,60,2462,Pass
FFF,2014J,1796402,F,Scotland,A Level or Equivalent,20-30%,35-55,N,0,60,3350,Pass
FFF,2014J,1810759,M,North Region,HE Qualification,30-40%,0-35,N,0,60,3055,Pass
FFF,2014J,1816458,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,0,90,10194,Pass
FFF,2014J,1817710,M,Scotland,Post Graduate Qualification,70-80%,35-55,N,0,90,3334,Distinction
FFF,2014J,1818385,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,Y,1,120,3516,Pass
FFF,2014J,1836241,M,Scotland,A Level or Equivalent,60-70%,35-55,N,0,60,5138,Pass
FFF,2014J,1837138,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,0,120,13858,Distinction
FFF,2014J,1856869,M,North Western Region,Lower Than A Level,10-20,0-35,N,0,60,1619,Fail
FFF,2014J,1866233,M,East Midlands Region,A Level or Equivalent,10-20,35-55,Y,1,60,381,Fail
FFF,2014J,1871598,M,Scotland,Lower Than A Level,20-30%,35-55,N,0,60,15002,Distinction
FFF,2014J,1871684,M,Wales,Lower Than A Level,60-70%,35-55,N,2,90,1936,Pass
FFF,2014J,1873360,M,Wales,Lower Than A Level,20-30%,35-55,N,0,60,67,Withdrawn
FFF,2014J,1877902,M,North Western Region,A Level or Equivalent,70-80%,35-55,N,0,60,4445,Pass
FFF,2014J,1879321,M,Ireland,HE Qualification,70-80%,35-55,N,0,90,7050,Distinction
FFF,2014J,1881231,M,East Midlands Region,HE Qualification,60-70%,35-55,N,0,90,2982,Pass
FFF,2014J,1887108,F,South Region,HE Qualification,90-100%,35-55,N,0,60,5266,Pass
FFF,2014J,1889752,M,East Anglian Region,HE Qualification,90-100%,55<=,N,0,90,5001,Pass
FFF,2014J,1944167,M,North Region,Lower Than A Level,10-20,35-55,N,0,60,1080,Fail
FFF,2014J,1948159,F,North Region,A Level or Equivalent,,35-55,N,1,60,4725,Distinction
FFF,2014J,1961652,F,South West Region,Lower Than A Level,70-80%,0-35,N,1,90,4,Fail
FFF,2014J,1962049,M,South Region,A Level or Equivalent,90-100%,35-55,N,0,90,8460,Pass
FFF,2014J,1962062,M,Scotland,HE Qualification,30-40%,35-55,N,1,120,1499,Fail
FFF,2014J,1972092,M,South East Region,Lower Than A Level,80-90%,35-55,N,0,60,9931,Pass
FFF,2014J,1995177,M,West Midlands Region,HE Qualification,70-80%,0-35,N,0,120,5179,Distinction
FFF,2014J,1998834,M,South Region,A Level or Equivalent,50-60%,0-35,N,0,80,1330,Pass
FFF,2014J,2017487,M,Scotland,Lower Than A Level,20-30%,35-55,Y,0,60,6361,Distinction
FFF,2014J,2020628,M,Scotland,A Level or Equivalent,10-20,35-55,Y,0,60,17246,Pass
FFF,2014J,2026075,M,Scotland,HE Qualification,90-100%,55<=,N,0,90,3396,Withdrawn
FFF,2014J,2028523,F,South West Region,A Level or Equivalent,50-60%,35-55,N,0,90,646,Withdrawn
FFF,2014J,2029571,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,N,0,60,2438,Withdrawn
FFF,2014J,2035700,F,South West Region,Lower Than A Level,30-40%,35-55,N,0,60,7479,Pass
FFF,2014J,2036893,M,Scotland,Lower Than A Level,20-30%,35-55,Y,0,60,1290,Withdrawn
FFF,2014J,2047575,M,Scotland,Lower Than A Level,40-50%,35-55,N,0,60,4621,Distinction
FFF,2014J,2065972,M,East Midlands Region,Lower Than A Level,40-50%,35-55,N,0,60,2693,Pass
FFF,2014J,2067799,F,East Midlands Region,Lower Than A Level,70-80%,35-55,Y,0,60,911,Fail
FFF,2014J,2081123,M,West Midlands Region,A Level or Equivalent,,0-35,N,0,60,2180,Pass
FFF,2014J,2088982,M,South Region,A Level or Equivalent,80-90%,35-55,N,2,60,18,Withdrawn
